segment_id,seq,highway,road_class,road_class_rank,maxspeed_mph,speed_limit_source,speed_limit_conf,lanes,lanes_int,oneway,oneway_bool,surface,bridge,tunnel,name,ref,lit,lit_bool,cycleway,cycleway_type,width,width_m
1757737014_000013,0,tertiary,tertiary,2,25.0,tag,high,,,True,1,,,,20th Street,,,,,none,,
1757737014_000013,1,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,2,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,3,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,4,residential,residential,1,25.0,tag,high,1,1,True,1,,,,19th Street,,,,,none,,
1757737014_000013,5,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,6,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,7,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,8,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,9,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,10,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,11,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,12,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,13,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,14,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,15,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,16,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,17,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,18,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,19,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,20,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,21,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,22,tertiary,tertiary,2,25.0,tag,high,,,False,0,,,,Mountain Road,,,,,none,,
1757737014_000013,23,tertiary,tertiary,2,25.0,tag,high,1,1,True,1,,,,18th Street,,,,,none,,
1757737014_000013,24,tertiary,tertiary,2,25.0,tag,high,1,1,True,1,,,,18th Street,,,,,none,,
1757737014_000013,25,tertiary,tertiary,2,25.0,tag,high,1,1,True,1,,,,18th Street,,,,,none,,
1757737014_000014,0,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Greystone Avenue,,,,,none,,
1757737014_000014,1,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Greystone Avenue,,,,,none,,
1757737014_000014,2,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,West 238th Street,,,,,none,,
1757737014_000014,3,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,West 238th Street,,,,,none,,
1757737014_000014,4,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,West 238th Street,,,,,none,,
1757737014_000014,5,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,West 238th Street,,,,,none,,
1757737014_000014,6,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,West 238th Street,,,,,none,,
1757737014_000014,7,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,West 238th Street,,,,,none,,
1757737014_000014,8,secondary,secondary,3,50.0,nyc_default_50mph,medium,,,False,0,,,,Riverdale Avenue,,,,,none,,
1757737014_000014,9,secondary,secondary,3,30.0,nyc_default_30mph,medium,,,False,0,,,,Riverdale Avenue,,,,,none,,
1757737014_000014,10,secondary,secondary,3,25.0,nyc_default_25mph,medium,,,False,0,,,,Riverdale Avenue,,,,,none,,
1757737014_000014,11,secondary,secondary,3,45.0,nyc_default_45mph,medium,,,False,0,,,,Riverdale Avenue,,,,,none,,
1757737014_000014,12,secondary,secondary,3,15.0,nyc_default_15mph,medium,,,False,0,,,,Riverdale Avenue,,,,,none,,
1757737014_000015,0,tertiary,tertiary,2,25.0,tag,high,1,1,True,1,,,,19th Street,,,,,none,,
1757737014_000015,1,tertiary,tertiary,2,25.0,tag,high,1,1,True,1,,,,19th Street,,,,,none,,
1757737014_000015,2,tertiary,tertiary,2,25.0,tag,high,1,1,True,1,,,,19th Street,,,,,none,,
1757737014_000015,3,tertiary,tertiary,2,25.0,tag,high,1,1,True,1,,,,19th Street,,,,,none,,
1757737014_000015,4,tertiary,tertiary,2,25.0,tag,high,1,1,True,1,,,,19th Street,,,,,none,,
1757737014_000015,5,tertiary,tertiary,2,25.0,tag,high,1,1,True,1,,,,19th Street,,,,,none,,
1757737014_000015,6,primary,primary,4,25.0,tag,high,2,2,True,1,,,,10th Avenue,NY 27 Truck,,,,none,,
1757737014_000015,7,primary,primary,4,25.0,tag,high,2,2,True,1,,,,10th Avenue,NY 27 Truck,,,,none,,
1757737014_000015,8,primary,primary,4,25.0,tag,high,2,2,True,1,,,,10th Avenue,NY 27 Truck,,,,none,,
1757737014_000015,9,primary,primary,4,25.0,tag,high,2,2,True,1,,,,10th Avenue,NY 27 Truck,,,,none,,
1757737014_000015,10,primary,primary,4,25.0,tag,high,2,2,True,1,,,,10th Avenue,NY 27 Truck,,,,none,,
1757737014_000015,11,primary,primary,4,25.0,tag,high,2,2,True,1,,,,10th Avenue,NY 27 Truck,,,,none,,
1757737014_000015,12,primary,primary,4,25.0,nyc_default_25mph,medium,4,4,False,0,,,,McDonald Avenue,NY 27 Truck,,,,none,,
1757737014_000015,13,secondary,secondary,3,25.0,tag,high,1,1,True,1,,,,20th Street,,,,,none,,
1757737014_000015,14,secondary,secondary,3,25.0,tag,high,1,1,True,1,,,,20th Street,,,,,none,,
1757737014_000015,15,secondary,secondary,3,25.0,tag,high,1,1,True,1,,,,20th Street,,,,,none,,
1757737014_000015,16,secondary,secondary,3,25.0,tag,high,1,1,True,1,,,,20th Street,,,,,none,,
1757737014_000015,17,secondary,secondary,3,25.0,tag,high,1,1,True,1,,,,20th Street,,,,,none,,
1757737014_000016,0,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Washington Avenue,,,,,none,,
1757737014_000016,1,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Washington Avenue,,,,,none,,
1757737014_000016,2,residential,residential,1,20.0,tag,high,,,True,1,,,,Sterling Place,,,,,none,,
1757737014_000016,3,secondary,secondary,3,25.0,nyc_default_25mph,medium,3,3,False,0,,,,Washington Avenue,,,,,none,,
1757737014_000016,4,secondary,secondary,3,25.0,nyc_default_25mph,medium,3,3,False,0,,,,Washington Avenue,,,,,none,,
1757737014_000016,5,residential,residential,1,20.0,tag,high,,,False,0,,,,Saint Johns Place,,,,,none,,
1757737014_000016,6,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Saint Johns Place,,,,,none,,
1757737014_000016,7,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Saint Johns Place,,,,,none,,
1757737014_000016,8,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Saint Johns Place,,,,,none,,
1757737014_000017,0,residential,residential,1,25.0,tag,high,,,True,1,,,,West Street,,,,,none,,
1757737014_000017,1,residential,residential,1,25.0,tag,high,,,True,1,,,,11th Street,,,,,none,,
1757737014_000017,2,residential,residential,1,25.0,tag,high,,,True,1,,,,12th Street,,,,,none,,
1757737014_000017,3,residential,residential,1,25.0,tag,high,,,True,1,,,,Morris Street,,,,,none,,
1757737014_000017,4,residential,residential,1,25.0,tag,high,,,True,1,,,,12th Street,,,,,none,,
1757737014_000017,5,residential,residential,1,25.0,tag,high,,,True,1,,,,11th Street,,,,,none,,
1757737014_000017,6,residential,residential,1,25.0,tag,high,,,True,1,,,,10th Street,,,,,none,,
1757737014_000017,7,residential,residential,1,25.0,tag,high,,,True,1,,,,10th Street,,,,,none,,
1757737014_000018,0,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,27th Avenue,,,,,none,,
1757737014_000018,1,residential,residential,1,30.0,nyc_default_30mph,medium,1,1,True,1,,,,Kearney Street,,,,,none,,
1757737014_000018,2,residential,residential,1,25.0,nyc_default_25mph,medium,2,2,False,0,,,,Kearney Street,,,,,none,,
1757737014_000018,3,residential,residential,1,30.0,nyc_default_30mph,medium,2,2,False,0,,,,Kearney Street,,,,,none,,
1757737014_000018,4,primary,primary,4,35.0,nyc_default_35mph,medium,3,3,True,1,,,,Astoria Boulevard,,,,,none,,
1757737014_000018,5,primary,primary,4,25.0,nyc_default_25mph,medium,3,3,True,1,,,,Astoria Boulevard,,,,,none,,
1757737014_000018,6,primary,primary,4,20.0,nyc_default_20mph,medium,3,3,True,1,,,,Astoria Boulevard,,,,,none,,
1757737014_000018,7,primary,primary,4,30.0,nyc_default_30mph,medium,3,3,True,1,,,,Astoria Boulevard,,,,,none,,
1757737014_000018,8,primary,primary,4,25.0,nyc_default_25mph,medium,3,3,True,1,,,,Astoria Boulevard,,,,,none,,
1757737014_000019,0,residential,residential,1,25.0,tag,high,,,False,0,,,,Rosedale Avenue,,,,,none,,
1757737014_000019,1,residential,residential,1,25.0,tag,high,,,False,0,,,,Rosedale Avenue,,,,,none,,
1757737014_000019,2,residential,residential,1,25.0,tag,high,,,False,0,,,,Rosedale Avenue,,,,,none,,
1757737014_000019,3,residential,residential,1,25.0,tag,high,,,False,0,,,,Rosedale Avenue,,,,,none,,
1757737014_000019,4,residential,residential,1,25.0,tag,high,,,False,0,,,,Bronx River Avenue,,,,,none,,
1757737014_000019,5,residential,residential,1,25.0,tag,high,,,False,0,,,,Bronx River Avenue,,,,,none,,
1757737014_000019,6,residential,residential,1,25.0,tag,high,,,False,0,,,,Bronx River Avenue,,,,,none,,
1757737014_000019,7,residential,residential,1,25.0,tag,high,,,False,0,,,,Bronx River Avenue,,,,,none,,
1757737014_000019,8,residential,residential,1,25.0,tag,high,,,False,0,,,,Bronx River Avenue,,,,,none,,
1757737014_000019,9,residential,residential,1,25.0,tag,high,,,False,0,,,,Bronx River Avenue,,,,,none,,
1757737014_000019,10,residential,residential,1,25.0,tag,high,,,False,0,,,,Bronx River Avenue,,,,,none,,
1757737014_000019,11,residential,residential,1,25.0,tag,high,,,False,0,,,,Bronx River Avenue,,,,,none,,
1757737014_000019,12,residential,residential,1,25.0,tag,high,,,False,0,,,,Bronx River Avenue,,,,,none,,
1757737014_000019,13,residential,residential,1,25.0,tag,high,,,False,0,,,,Bronx River Avenue,,,,,none,,
1757737014_000020,0,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,34th Avenue,,,,,none,,
1757737014_000020,1,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,34th Avenue,,,,,none,,
1757737014_000020,2,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,34th Avenue,,,,,none,,
1757737014_000020,3,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,34th Avenue,,,,,none,,
1757737014_000020,4,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,34th Avenue,,,,,none,,
1757737014_000020,5,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,34th Avenue,,,,,none,,
1757737014_000020,6,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,34th Avenue,,,,,none,,
1757737014_000020,7,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,34th Avenue,,,,,none,,
1757737014_000020,8,tertiary,tertiary,2,35.0,nyc_default_35mph,medium,,,False,0,,,,Parsons Boulevard,,,,,none,,
1757737014_000020,9,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,,,False,0,,,,Parsons Boulevard,,,,,none,,
1757737014_000020,10,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,34th Avenue,,,,,none,,
1757737014_000020,11,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,False,0,,,,Parsons Boulevard,,,,,none,,
1757737014_000020,12,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,False,0,,,,Parsons Boulevard,,,,,none,,
1757737014_000020,13,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,False,0,,,,Parsons Boulevard,,,,,none,,
1757737014_000020,14,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,False,0,,,,Parsons Boulevard,,,,,none,,
1757737014_000020,15,tertiary,tertiary,2,35.0,nyc_default_35mph,medium,,,False,0,,,,Parsons Boulevard,,,,,none,,
1757737014_000020,16,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,33rd Avenue,,,,,none,,
1757737014_000020,17,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,33rd Avenue,,,,,none,,
1757737014_000020,18,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,33rd Avenue,,,,,none,,
1757737014_000020,19,residential,residential,1,15.0,nyc_default_15mph,medium,,,False,0,,,,33rd Avenue,,,,,none,,
1757737014_000020,20,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,33rd Avenue,,,,,none,,
1757737014_000020,21,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,33rd Avenue,,,,,none,,
1757737014_000020,22,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,33rd Avenue,,,,,none,,
1757737014_000020,23,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,33rd Avenue,,,,,none,,
1757737014_000020,24,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,33rd Avenue,,,,,none,,
1757737014_000021,0,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Greenway Drive,,,,,none,,
1757737014_000021,1,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Greenway Drive,,,,,none,,
1757737014_000021,2,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Greenway Drive,,,,,none,,
1757737014_000021,3,residential,residential,1,15.0,nyc_default_15mph,medium,,,False,0,,,,Greenway Drive,,,,,none,,
1757737014_000021,4,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Greenway Drive,,,,,none,,
1757737014_000021,5,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Greenway Drive,,,,,none,,
1757737014_000021,6,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Greenway Drive,,,,,none,,
1757737014_000021,7,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Greenway Drive,,,,,none,,
1757737014_000021,8,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Greenway Drive,,,,,none,,
1757737014_000021,9,residential,residential,1,15.0,nyc_default_15mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,10,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,11,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,12,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,13,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,14,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,15,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,16,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,17,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,18,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,19,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000021,20,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Fairway Drive,,,,,none,,
1757737014_000022,0,residential,residential,1,15.0,nyc_default_15mph,medium,,,True,1,,,,138th Street,,,,,none,,
1757737014_000022,1,secondary,secondary,3,25.0,nyc_default_25mph,medium,,,False,0,,,,Jamaica Avenue,,,,,none,,
1757737014_000022,2,secondary,secondary,3,20.0,nyc_default_20mph,medium,,,False,0,,,,Jamaica Avenue,,,,,none,,
1757737014_000022,3,secondary,secondary,3,40.0,nyc_default_40mph,medium,,,False,0,,,,Jamaica Avenue,,,,,none,,
1757737014_000022,4,secondary,secondary,3,25.0,nyc_default_25mph,medium,,,False,0,,,,Jamaica Avenue,,,,,none,,
1757737014_000022,5,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Queens Boulevard,,,,,none,,
1757737014_000022,6,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Queens Boulevard,,,,,none,,
1757737014_000022,7,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Queens Boulevard,,,,,none,,
1757737014_000022,8,secondary,secondary,3,25.0,tag,high,2,2,False,0,,,,Queens Boulevard,,,,,none,,
1757737014_000022,9,secondary,secondary,3,30.0,nyc_default_30mph,medium,,,True,1,,,,Queens Boulevard,,,,,none,,
1757737014_000022,10,secondary,secondary,3,25.0,tag,high,2,2,True,1,,,,Queens Boulevard,,,,,none,,
1757737014_000022,11,secondary,secondary,3,25.0,tag,high,2,2,True,1,,,,Queens Boulevard,,,,,none,,
1757737014_000022,12,primary,primary,4,25.0,tag,high,6,6,False,0,,,,Hillside Avenue,NY 25,,,,none,,
1757737014_000022,13,residential,residential,1,15.0,nyc_default_15mph,medium,,,True,1,,,,139th Street,,,,,none,,
1757737014_000022,14,primary,primary,4,25.0,tag,high,6,6,False,0,,,,Hillside Avenue,NY 25,,,,none,,
1757737014_000023,0,residential,residential,1,25.0,tag,high,,,True,1,,,,Barker Avenue,,,,,none,,
1757737014_000023,1,residential,residential,1,25.0,tag,high,,,True,1,,,,Barker Avenue,,,,,none,,
1757737014_000023,2,residential,residential,1,25.0,tag,high,,,True,1,,,,Barker Avenue,,,,,none,,
1757737014_000023,3,residential,residential,1,25.0,tag,high,,,True,1,,,,Barker Avenue,,,,,none,,
1757737014_000023,4,secondary,secondary,3,25.0,tag,high,3,3,False,0,,,,Burke Avenue,,,,,none,,
1757737014_000023,5,residential,residential,1,25.0,tag,high,4,4,False,0,,,,Bronx Boulevard,,,,,none,,
1757737014_000023,6,residential,residential,1,25.0,tag,high,4,4,False,0,,,,Bronx Boulevard,,,,,none,,
1757737014_000023,7,residential,residential,1,25.0,tag,high,4,4,False,0,,,,Bronx Boulevard,,,,,none,,
1757737014_000023,8,residential,residential,1,25.0,tag,high,4,4,False,0,,,,Bronx Boulevard,,,,,none,,
1757737014_000023,9,residential,residential,1,25.0,tag,high,4,4,False,0,,,,Bronx Boulevard,,,,,none,,
1757737014_000024,0,residential,residential,1,20.0,tag,high,1,1,True,1,,,,Carlisle Street,,,,,none,"14'4""",4.27
1757737014_000024,1,residential,residential,1,20.0,tag,high,1,1,True,1,,,,Carlisle Street,,,,,none,"14'4""",4.27
1757737014_000024,2,residential,residential,1,20.0,tag,high,1,1,True,1,,,,Carlisle Street,,,,,none,"14'4""",4.27
1757737014_000024,3,trunk,trunk,5,30.0,tag,high,4,4,True,1,,,,West Street,NY 9A,,,,none,,
1757737014_000024,4,trunk,trunk,5,30.0,tag,high,4,4,True,1,,,,West Street,NY 9A,,,,none,,
1757737014_000024,5,trunk,trunk,5,30.0,tag,high,4,4,True,1,,,,West Street,NY 9A,,,,none,,
1757737014_000024,6,trunk,trunk,5,30.0,tag,high,4,4,True,1,,,,West Street,NY 9A,,,,none,,
1757737014_000024,7,trunk,trunk,5,30.0,tag,high,4,4,True,1,,,,West Street,NY 9A,,,,none,,
1757737014_000024,8,trunk,trunk,5,30.0,tag,high,4,4,True,1,,,,West Street,NY 9A,,,,none,,
1757737014_000024,9,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,10,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,11,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,12,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,13,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,14,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,15,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,16,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,17,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,18,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,19,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,20,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,21,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,22,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,23,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,24,motorway_link,motorway,6,25.0,tag,high,2,2,True,1,,,yes,,,,,,none,,
1757737014_000024,25,trunk,trunk,5,30.0,tag,high,4,4,True,1,,,,West Street,NY 9A,,,,none,,
